product_id,product_name,product_price,product_category,customer_id,customer_name,customer_email,order_date,order_amount,order_status
641,Product 641,97,Clothing,321,Customer 321,customer321@email.com,15-03-2021,84,Pending
642,Product 642,64,Clothing,321,Customer 321,customer321@email.com,15-03-2021,84,Pending
643,Product 643,43,Beauty,322,Customer 322,customer322@email.com,28-08-2019,132,Processing
644,Product 644,96,Home Goods,322,Customer 322,customer322@email.com,28-08-2019,132,Processing
645,Product 645,58,Home Goods,323,Customer 323,customer323@email.com,30-08-2022,113,Shipped
646,Product 646,54,Beauty,323,Customer 323,customer323@email.com,30-08-2022,113,Shipped
647,Product 647,58,Electronics,324,Customer 324,customer324@email.com,19-05-2021,113,Shipped
648,Product 648,79,Beauty,324,Customer 324,customer324@email.com,19-05-2021,113,Shipped
649,Product 649,97,Toys,325,Customer 325,customer325@email.com,18-11-2020,99,Pending
650,Product 650,92,Electronics,325,Customer 325,customer325@email.com,18-11-2020,99,Pending
651,Product 651,17,Beauty,326,Customer 326,customer326@email.com,02-02-2020,182,Delivered
652,Product 652,77,Electronics,326,Customer 326,customer326@email.com,02-02-2020,182,Delivered
653,Product 653,67,Toys,327,Customer 327,customer327@email.com,13-06-2020,192,Pending
654,Product 654,21,Toys,327,Customer 327,customer327@email.com,13-06-2020,192,Pending
655,Product 655,62,Beauty,328,Customer 328,customer328@email.com,22-04-2023,54,Pending
656,Product 656,54,Electronics,328,Customer 328,customer328@email.com,22-04-2023,54,Pending
657,Product 657,54,Electronics,329,Customer 329,customer329@email.com,07-11-2021,122,Shipped
658,Product 658,55,Beauty,329,Customer 329,customer329@email.com,07-11-2021,122,Shipped
659,Product 659,89,Electronics,330,Customer 330,customer330@email.com,30-01-2020,122,Shipped
660,Product 660,13,Electronics,330,Customer 330,customer330@email.com,30-01-2020,122,Shipped
661,Product 661,56,Electronics,331,Customer 331,customer331@email.com,14-06-2021,182,Shipped
662,Product 662,15,Electronics,331,Customer 331,customer331@email.com,14-06-2021,182,Shipped
663,Product 663,46,Electronics,332,Customer 332,customer332@email.com,22-04-2022,102,Delivered
664,Product 664,79,Clothing,332,Customer 332,customer332@email.com,22-04-2022,102,Delivered
665,Product 665,74,Beauty,333,Customer 333,customer333@email.com,01-02-2022,113,Shipped
666,Product 666,53,Clothing,333,Customer 333,customer333@email.com,01-02-2022,113,Shipped
667,Product 667,51,Toys,334,Customer 334,customer334@email.com,05-12-2022,111,Shipped
668,Product 668,68,Beauty,334,Customer 334,customer334@email.com,05-12-2022,111,Shipped
669,Product 669,10,Beauty,335,Customer 335,customer335@email.com,11-08-2023,51,Pending
670,Product 670,67,Home Goods,335,Customer 335,customer335@email.com,11-08-2023,51,Pending
671,Product 671,19,Clothing,336,Customer 336,customer336@email.com,12-03-2021,75,Processing
672,Product 672,48,Home Goods,336,Customer 336,customer336@email.com,12-03-2021,75,Processing
673,Product 673,55,Home Goods,337,Customer 337,customer337@email.com,14-10-2022,86,Pending
674,Product 674,50,Home Goods,337,Customer 337,customer337@email.com,14-10-2022,86,Pending
675,Product 675,51,Toys,338,Customer 338,customer338@email.com,14-08-2020,132,Processing
676,Product 676,30,Clothing,338,Customer 338,customer338@email.com,14-08-2020,132,Processing
677,Product 677,99,Clothing,339,Customer 339,customer339@email.com,15-08-2022,177,Delivered
678,Product 678,30,Clothing,339,Customer 339,customer339@email.com,15-08-2022,177,Delivered
679,Product 679,73,Toys,340,Customer 340,customer340@email.com,14-08-2022,103,Pending
680,Product 680,20,Electronics,340,Customer 340,customer340@email.com,14-08-2022,103,Pending
681,Product 681,72,Home Goods,341,Customer 341,customer341@email.com,05-08-2019,114,Pending
682,Product 682,35,Electronics,341,Customer 341,customer341@email.com,05-08-2019,114,Pending
683,Product 683,15,Toys,342,Customer 342,customer342@email.com,28-03-2019,54,Processing
684,Product 684,85,Clothing,342,Customer 342,customer342@email.com,28-03-2019,54,Processing
685,Product 685,69,Clothing,343,Customer 343,customer343@email.com,04-06-2023,127,Processing
686,Product 686,60,Clothing,343,Customer 343,customer343@email.com,04-06-2023,127,Processing
687,Product 687,62,Clothing,344,Customer 344,customer344@email.com,31-10-2019,136,Shipped
688,Product 688,63,Beauty,344,Customer 344,customer344@email.com,31-10-2019,136,Shipped
689,Product 689,23,Clothing,345,Customer 345,customer345@email.com,28-09-2019,63,Shipped
690,Product 690,48,Electronics,345,Customer 345,customer345@email.com,28-09-2019,63,Shipped
691,Product 691,93,Toys,346,Customer 346,customer346@email.com,27-10-2020,65,Pending
692,Product 692,42,Electronics,346,Customer 346,customer346@email.com,27-10-2020,65,Pending
693,Product 693,30,Electronics,347,Customer 347,customer347@email.com,17-01-2023,184,Delivered
694,Product 694,36,Beauty,347,Customer 347,customer347@email.com,17-01-2023,184,Delivered
695,Product 695,29,Beauty,348,Customer 348,customer348@email.com,05-02-2023,113,Shipped
696,Product 696,50,Clothing,348,Customer 348,customer348@email.com,05-02-2023,113,Shipped
697,Product 697,40,Clothing,349,Customer 349,customer349@email.com,22-11-2022,98,Pending
698,Product 698,46,Electronics,349,Customer 349,customer349@email.com,22-11-2022,98,Pending
699,Product 699,35,Beauty,350,Customer 350,customer350@email.com,24-11-2020,56,Shipped
700,Product 700,16,Beauty,350,Customer 350,customer350@email.com,24-11-2020,56,Shipped
701,Product 701,40,Clothing,351,Customer 351,customer351@email.com,25-05-2019,151,Delivered
702,Product 702,96,Toys,351,Customer 351,customer351@email.com,25-05-2019,151,Delivered
703,Product 703,27,Toys,352,Customer 352,customer352@email.com,08-07-2020,108,Shipped
704,Product 704,26,Clothing,352,Customer 352,customer352@email.com,08-07-2020,108,Shipped
705,Product 705,27,Electronics,353,Customer 353,customer353@email.com,04-03-2020,182,Shipped
706,Product 706,99,Toys,353,Customer 353,customer353@email.com,04-03-2020,182,Shipped
707,Product 707,23,Beauty,354,Customer 354,customer354@email.com,02-05-2020,130,Pending
708,Product 708,40,Clothing,354,Customer 354,customer354@email.com,02-05-2020,130,Pending
709,Product 709,25,Electronics,355,Customer 355,customer355@email.com,16-09-2020,139,Pending
710,Product 710,74,Home Goods,355,Customer 355,customer355@email.com,16-09-2020,139,Pending
711,Product 711,74,Electronics,356,Customer 356,customer356@email.com,19-02-2021,60,Processing
712,Product 712,71,Toys,356,Customer 356,customer356@email.com,19-02-2021,60,Processing
713,Product 713,46,Beauty,357,Customer 357,customer357@email.com,16-02-2023,179,Processing
714,Product 714,10,Toys,357,Customer 357,customer357@email.com,16-02-2023,179,Processing
715,Product 715,22,Electronics,358,Customer 358,customer358@email.com,15-11-2021,140,Delivered
716,Product 716,97,Home Goods,358,Customer 358,customer358@email.com,15-11-2021,140,Delivered
717,Product 717,15,Toys,359,Customer 359,customer359@email.com,28-04-2019,138,Shipped
718,Product 718,48,Toys,359,Customer 359,customer359@email.com,28-04-2019,138,Shipped
719,Product 719,46,Electronics,360,Customer 360,customer360@email.com,12-04-2019,86,Delivered
720,Product 720,51,Clothing,360,Customer 360,customer360@email.com,12-04-2019,86,Delivered
721,Product 721,54,Home Goods,361,Customer 361,customer361@email.com,03-04-2019,95,Shipped
722,Product 722,75,Beauty,361,Customer 361,customer361@email.com,03-04-2019,95,Shipped
723,Product 723,18,Beauty,362,Customer 362,customer362@email.com,31-07-2023,197,Processing
724,Product 724,97,Clothing,362,Customer 362,customer362@email.com,31-07-2023,197,Processing
725,Product 725,43,Electronics,363,Customer 363,customer363@email.com,10-05-2020,108,Delivered
726,Product 726,39,Home Goods,363,Customer 363,customer363@email.com,10-05-2020,108,Delivered
727,Product 727,46,Home Goods,364,Customer 364,customer364@email.com,05-02-2020,187,Processing
728,Product 728,27,Beauty,364,Customer 364,customer364@email.com,05-02-2020,187,Processing
729,Product 729,32,Clothing,365,Customer 365,customer365@email.com,23-04-2020,57,Pending
730,Product 730,28,Home Goods,365,Customer 365,customer365@email.com,23-04-2020,57,Pending
731,Product 731,48,Electronics,366,Customer 366,customer366@email.com,12-05-2020,125,Delivered
732,Product 732,27,Beauty,366,Customer 366,customer366@email.com,12-05-2020,125,Delivered
733,Product 733,44,Electronics,367,Customer 367,customer367@email.com,13-10-2021,110,Pending
734,Product 734,42,Beauty,367,Customer 367,customer367@email.com,13-10-2021,110,Pending
735,Product 735,47,Clothing,368,Customer 368,customer368@email.com,19-04-2020,186,Delivered
736,Product 736,24,Electronics,368,Customer 368,customer368@email.com,19-04-2020,186,Delivered
737,Product 737,57,Home Goods,369,Customer 369,customer369@email.com,06-11-2021,79,Delivered
738,Product 738,75,Beauty,369,Customer 369,customer369@email.com,06-11-2021,79,Delivered
739,Product 739,41,Clothing,370,Customer 370,customer370@email.com,21-10-2020,72,Shipped
740,Product 740,81,Electronics,370,Customer 370,customer370@email.com,21-10-2020,72,Shipped
741,Product 741,72,Electronics,371,Customer 371,customer371@email.com,16-02-2023,90,Processing
742,Product 742,74,Clothing,371,Customer 371,customer371@email.com,16-02-2023,90,Processing
743,Product 743,67,Home Goods,372,Customer 372,customer372@email.com,10-08-2022,76,Processing
744,Product 744,25,Beauty,372,Customer 372,customer372@email.com,10-08-2022,76,Processing
745,Product 745,68,Toys,373,Customer 373,customer373@email.com,14-08-2023,184,Delivered
746,Product 746,36,Clothing,373,Customer 373,customer373@email.com,14-08-2023,184,Delivered
747,Product 747,10,Home Goods,374,Customer 374,customer374@email.com,03-10-2021,75,Delivered
748,Product 748,69,Home Goods,374,Customer 374,customer374@email.com,03-10-2021,75,Delivered
749,Product 749,90,Toys,375,Customer 375,customer375@email.com,26-06-2022,182,Shipped
750,Product 750,32,Electronics,375,Customer 375,customer375@email.com,26-06-2022,182,Shipped
751,Product 751,19,Electronics,376,Customer 376,customer376@email.com,18-12-2022,58,Delivered
752,Product 752,83,Electronics,376,Customer 376,customer376@email.com,18-12-2022,58,Delivered
753,Product 753,68,Beauty,377,Customer 377,customer377@email.com,05-07-2022,196,Delivered
754,Product 754,45,Home Goods,377,Customer 377,customer377@email.com,05-07-2022,196,Delivered
755,Product 755,59,Home Goods,378,Customer 378,customer378@email.com,10-04-2021,77,Pending
756,Product 756,14,Electronics,378,Customer 378,customer378@email.com,10-04-2021,77,Pending
757,Product 757,60,Toys,379,Customer 379,customer379@email.com,27-02-2019,104,Processing
758,Product 758,88,Beauty,379,Customer 379,customer379@email.com,27-02-2019,104,Processing
759,Product 759,75,Toys,380,Customer 380,customer380@email.com,16-08-2023,129,Processing
760,Product 760,33,Home Goods,380,Customer 380,customer380@email.com,16-08-2023,129,Processing
761,Product 761,63,Electronics,381,Customer 381,customer381@email.com,02-06-2021,89,Delivered
762,Product 762,83,Electronics,381,Customer 381,customer381@email.com,02-06-2021,89,Delivered
763,Product 763,47,Clothing,382,Customer 382,customer382@email.com,05-06-2021,141,Processing
764,Product 764,13,Toys,382,Customer 382,customer382@email.com,05-06-2021,141,Processing
765,Product 765,76,Home Goods,383,Customer 383,customer383@email.com,29-07-2021,184,Processing
766,Product 766,48,Electronics,383,Customer 383,customer383@email.com,29-07-2021,184,Processing
767,Product 767,11,Beauty,384,Customer 384,customer384@email.com,19-05-2022,83,Pending
768,Product 768,56,Electronics,384,Customer 384,customer384@email.com,19-05-2022,83,Pending
769,Product 769,93,Electronics,385,Customer 385,customer385@email.com,20-08-2019,157,Delivered
770,Product 770,42,Electronics,385,Customer 385,customer385@email.com,20-08-2019,157,Delivered
771,Product 771,29,Electronics,386,Customer 386,customer386@email.com,28-08-2019,127,Delivered
772,Product 772,59,Toys,386,Customer 386,customer386@email.com,28-08-2019,127,Delivered
773,Product 773,28,Clothing,387,Customer 387,customer387@email.com,15-10-2021,163,Shipped
774,Product 774,70,Home Goods,387,Customer 387,customer387@email.com,15-10-2021,163,Shipped
775,Product 775,80,Electronics,388,Customer 388,customer388@email.com,01-02-2020,151,Pending
776,Product 776,83,Electronics,388,Customer 388,customer388@email.com,01-02-2020,151,Pending
777,Product 777,33,Toys,389,Customer 389,customer389@email.com,28-06-2020,69,Processing
778,Product 778,11,Home Goods,389,Customer 389,customer389@email.com,28-06-2020,69,Processing
779,Product 779,89,Home Goods,390,Customer 390,customer390@email.com,13-05-2022,118,Shipped
780,Product 780,41,Home Goods,390,Customer 390,customer390@email.com,13-05-2022,118,Shipped
781,Product 781,98,Home Goods,391,Customer 391,customer391@email.com,25-04-2021,50,Pending
782,Product 782,67,Clothing,391,Customer 391,customer391@email.com,25-04-2021,50,Pending
783,Product 783,13,Electronics,392,Customer 392,customer392@email.com,11-12-2021,151,Processing
784,Product 784,93,Home Goods,392,Customer 392,customer392@email.com,11-12-2021,151,Processing
785,Product 785,61,Toys,393,Customer 393,customer393@email.com,28-07-2023,99,Processing
786,Product 786,50,Beauty,393,Customer 393,customer393@email.com,28-07-2023,99,Processing
787,Product 787,81,Clothing,394,Customer 394,customer394@email.com,11-11-2020,180,Pending
788,Product 788,25,Electronics,394,Customer 394,customer394@email.com,11-11-2020,180,Pending
789,Product 789,91,Beauty,395,Customer 395,customer395@email.com,17-09-2019,186,Shipped
790,Product 790,20,Home Goods,395,Customer 395,customer395@email.com,17-09-2019,186,Shipped
791,Product 791,68,Clothing,396,Customer 396,customer396@email.com,29-12-2020,110,Shipped
792,Product 792,80,Toys,396,Customer 396,customer396@email.com,29-12-2020,110,Shipped
793,Product 793,18,Electronics,397,Customer 397,customer397@email.com,01-06-2023,51,Delivered
794,Product 794,24,Home Goods,397,Customer 397,customer397@email.com,01-06-2023,51,Delivered
795,Product 795,71,Home Goods,398,Customer 398,customer398@email.com,30-07-2019,191,Delivered
796,Product 796,57,Toys,398,Customer 398,customer398@email.com,30-07-2019,191,Delivered
797,Product 797,55,Beauty,399,Customer 399,customer399@email.com,12-01-2021,107,Delivered
798,Product 798,47,Electronics,399,Customer 399,customer399@email.com,12-01-2021,107,Delivered
799,Product 799,99,Toys,400,Customer 400,customer400@email.com,13-12-2021,62,Shipped
800,Product 800,75,Clothing,400,Customer 400,customer400@email.com,13-12-2021,62,Shipped
801,Product 801,64,Home Goods,401,Customer 401,customer401@email.com,17-09-2019,172,Pending
802,Product 802,36,Electronics,401,Customer 401,customer401@email.com,17-09-2019,172,Pending
803,Product 803,89,Electronics,402,Customer 402,customer402@email.com,27-12-2019,197,Delivered
804,Product 804,46,Electronics,402,Customer 402,customer402@email.com,27-12-2019,197,Delivered
805,Product 805,66,Toys,403,Customer 403,customer403@email.com,29-09-2022,86,Processing
806,Product 806,67,Beauty,403,Customer 403,customer403@email.com,29-09-2022,86,Processing
807,Product 807,69,Toys,404,Customer 404,customer404@email.com,02-06-2019,117,Shipped
808,Product 808,19,Beauty,404,Customer 404,customer404@email.com,02-06-2019,117,Shipped
809,Product 809,61,Clothing,405,Customer 405,customer405@email.com,10-02-2022,120,Delivered
810,Product 810,65,Clothing,405,Customer 405,customer405@email.com,10-02-2022,120,Delivered
811,Product 811,61,Toys,406,Customer 406,customer406@email.com,29-07-2020,185,Shipped
812,Product 812,94,Toys,406,Customer 406,customer406@email.com,29-07-2020,185,Shipped
813,Product 813,90,Home Goods,407,Customer 407,customer407@email.com,15-11-2022,191,Delivered
814,Product 814,61,Clothing,407,Customer 407,customer407@email.com,15-11-2022,191,Delivered
815,Product 815,25,Electronics,408,Customer 408,customer408@email.com,19-03-2022,145,Delivered
816,Product 816,24,Clothing,408,Customer 408,customer408@email.com,19-03-2022,145,Delivered
817,Product 817,72,Toys,409,Customer 409,customer409@email.com,16-02-2020,156,Shipped
818,Product 818,59,Toys,409,Customer 409,customer409@email.com,16-02-2020,156,Shipped
819,Product 819,96,Home Goods,410,Customer 410,customer410@email.com,04-03-2022,85,Pending
820,Product 820,37,Toys,410,Customer 410,customer410@email.com,04-03-2022,85,Pending
821,Product 821,14,Toys,411,Customer 411,customer411@email.com,10-03-2021,190,Shipped
822,Product 822,19,Beauty,411,Customer 411,customer411@email.com,10-03-2021,190,Shipped
823,Product 823,33,Electronics,412,Customer 412,customer412@email.com,20-10-2021,179,Delivered
824,Product 824,46,Home Goods,412,Customer 412,customer412@email.com,20-10-2021,179,Delivered
825,Product 825,87,Clothing,413,Customer 413,customer413@email.com,14-03-2021,141,Delivered
826,Product 826,47,Toys,413,Customer 413,customer413@email.com,14-03-2021,141,Delivered
827,Product 827,66,Electronics,414,Customer 414,customer414@email.com,21-02-2020,162,Shipped
828,Product 828,74,Toys,414,Customer 414,customer414@email.com,21-02-2020,162,Shipped
829,Product 829,66,Electronics,415,Customer 415,customer415@email.com,24-05-2023,59,Shipped
830,Product 830,85,Beauty,415,Customer 415,customer415@email.com,24-05-2023,59,Shipped
831,Product 831,59,Clothing,416,Customer 416,customer416@email.com,28-02-2019,125,Delivered
832,Product 832,75,Toys,416,Customer 416,customer416@email.com,28-02-2019,125,Delivered
833,Product 833,85,Clothing,417,Customer 417,customer417@email.com,09-03-2023,128,Pending
834,Product 834,68,Clothing,417,Customer 417,customer417@email.com,09-03-2023,128,Pending
835,Product 835,50,Home Goods,418,Customer 418,customer418@email.com,03-02-2021,157,Shipped
836,Product 836,37,Beauty,418,Customer 418,customer418@email.com,03-02-2021,157,Shipped
837,Product 837,52,Clothing,419,Customer 419,customer419@email.com,09-09-2019,195,Processing
838,Product 838,22,Beauty,419,Customer 419,customer419@email.com,09-09-2019,195,Processing
839,Product 839,49,Clothing,420,Customer 420,customer420@email.com,19-01-2020,97,Processing
840,Product 840,34,Electronics,420,Customer 420,customer420@email.com,19-01-2020,97,Processing
841,Product 841,53,Clothing,421,Customer 421,customer421@email.com,15-08-2021,148,Shipped
842,Product 842,56,Home Goods,421,Customer 421,customer421@email.com,15-08-2021,148,Shipped
843,Product 843,22,Home Goods,422,Customer 422,customer422@email.com,06-03-2023,107,Processing
844,Product 844,67,Beauty,422,Customer 422,customer422@email.com,06-03-2023,107,Processing
845,Product 845,12,Beauty,423,Customer 423,customer423@email.com,09-08-2019,181,Processing
846,Product 846,33,Beauty,423,Customer 423,customer423@email.com,09-08-2019,181,Processing
847,Product 847,94,Clothing,424,Customer 424,customer424@email.com,19-02-2020,111,Delivered
848,Product 848,93,Beauty,424,Customer 424,customer424@email.com,19-02-2020,111,Delivered
849,Product 849,77,Toys,425,Customer 425,customer425@email.com,25-02-2022,108,Shipped
850,Product 850,65,Home Goods,425,Customer 425,customer425@email.com,25-02-2022,108,Shipped
851,Product 851,34,Beauty,426,Customer 426,customer426@email.com,09-04-2023,186,Processing
852,Product 852,27,Clothing,426,Customer 426,customer426@email.com,09-04-2023,186,Processing
853,Product 853,61,Home Goods,427,Customer 427,customer427@email.com,02-02-2020,79,Delivered
854,Product 854,29,Electronics,427,Customer 427,customer427@email.com,02-02-2020,79,Delivered
855,Product 855,81,Clothing,428,Customer 428,customer428@email.com,11-12-2022,66,Delivered
856,Product 856,91,Toys,428,Customer 428,customer428@email.com,11-12-2022,66,Delivered
857,Product 857,26,Clothing,429,Customer 429,customer429@email.com,09-05-2022,104,Delivered
858,Product 858,39,Toys,429,Customer 429,customer429@email.com,09-05-2022,104,Delivered
859,Product 859,93,Home Goods,430,Customer 430,customer430@email.com,13-07-2019,177,Shipped
860,Product 860,97,Electronics,430,Customer 430,customer430@email.com,13-07-2019,177,Shipped
861,Product 861,14,Clothing,431,Customer 431,customer431@email.com,30-06-2020,130,Pending
862,Product 862,25,Toys,431,Customer 431,customer431@email.com,30-06-2020,130,Pending
863,Product 863,84,Clothing,432,Customer 432,customer432@email.com,01-12-2021,128,Pending
864,Product 864,49,Home Goods,432,Customer 432,customer432@email.com,01-12-2021,128,Pending
865,Product 865,98,Home Goods,433,Customer 433,customer433@email.com,06-11-2021,77,Shipped
866,Product 866,45,Electronics,433,Customer 433,customer433@email.com,06-11-2021,77,Shipped
867,Product 867,18,Clothing,434,Customer 434,customer434@email.com,31-07-2023,133,Pending
868,Product 868,63,Clothing,434,Customer 434,customer434@email.com,31-07-2023,133,Pending
869,Product 869,79,Electronics,435,Customer 435,customer435@email.com,02-08-2020,180,Processing
870,Product 870,14,Beauty,435,Customer 435,customer435@email.com,02-08-2020,180,Processing
871,Product 871,69,Toys,436,Customer 436,customer436@email.com,12-07-2021,137,Shipped
872,Product 872,38,Beauty,436,Customer 436,customer436@email.com,12-07-2021,137,Shipped
873,Product 873,35,Electronics,437,Customer 437,customer437@email.com,24-03-2019,106,Shipped
874,Product 874,92,Clothing,437,Customer 437,customer437@email.com,24-03-2019,106,Shipped
875,Product 875,59,Clothing,438,Customer 438,customer438@email.com,30-07-2021,157,Processing
876,Product 876,61,Electronics,438,Customer 438,customer438@email.com,30-07-2021,157,Processing
877,Product 877,81,Electronics,439,Customer 439,customer439@email.com,19-10-2020,124,Shipped
878,Product 878,71,Beauty,439,Customer 439,customer439@email.com,19-10-2020,124,Shipped
879,Product 879,15,Toys,440,Customer 440,customer440@email.com,03-09-2022,140,Shipped
880,Product 880,82,Clothing,440,Customer 440,customer440@email.com,03-09-2022,140,Shipped
881,Product 881,97,Toys,441,Customer 441,customer441@email.com,23-11-2022,51,Shipped
882,Product 882,14,Beauty,441,Customer 441,customer441@email.com,23-11-2022,51,Shipped
883,Product 883,36,Electronics,442,Customer 442,customer442@email.com,17-03-2023,105,Processing
884,Product 884,25,Home Goods,442,Customer 442,customer442@email.com,17-03-2023,105,Processing
885,Product 885,56,Toys,443,Customer 443,customer443@email.com,22-02-2023,101,Shipped
886,Product 886,92,Clothing,443,Customer 443,customer443@email.com,22-02-2023,101,Shipped
887,Product 887,86,Toys,444,Customer 444,customer444@email.com,20-08-2021,143,Processing
888,Product 888,56,Beauty,444,Customer 444,customer444@email.com,20-08-2021,143,Processing
889,Product 889,47,Beauty,445,Customer 445,customer445@email.com,05-09-2020,199,Delivered
890,Product 890,27,Electronics,445,Customer 445,customer445@email.com,05-09-2020,199,Delivered
891,Product 891,48,Home Goods,446,Customer 446,customer446@email.com,02-08-2019,156,Shipped
892,Product 892,45,Toys,446,Customer 446,customer446@email.com,02-08-2019,156,Shipped
893,Product 893,98,Home Goods,447,Customer 447,customer447@email.com,25-05-2021,162,Shipped
894,Product 894,57,Toys,447,Customer 447,customer447@email.com,25-05-2021,162,Shipped
895,Product 895,18,Clothing,448,Customer 448,customer448@email.com,18-09-2019,194,Delivered
896,Product 896,81,Electronics,448,Customer 448,customer448@email.com,18-09-2019,194,Delivered
897,Product 897,69,Toys,449,Customer 449,customer449@email.com,25-06-2020,95,Delivered
898,Product 898,14,Home Goods,449,Customer 449,customer449@email.com,25-06-2020,95,Delivered
899,Product 899,47,Home Goods,450,Customer 450,customer450@email.com,21-01-2021,87,Pending
900,Product 900,50,Toys,450,Customer 450,customer450@email.com,21-01-2021,87,Pending
901,Product 901,23,Toys,451,Customer 451,customer451@email.com,07-12-2021,88,Processing
902,Product 902,96,Home Goods,451,Customer 451,customer451@email.com,07-12-2021,88,Processing
903,Product 903,86,Toys,452,Customer 452,customer452@email.com,17-08-2020,114,Shipped
904,Product 904,19,Home Goods,452,Customer 452,customer452@email.com,17-08-2020,114,Shipped
905,Product 905,31,Toys,453,Customer 453,customer453@email.com,31-05-2020,105,Processing
906,Product 906,70,Electronics,453,Customer 453,customer453@email.com,31-05-2020,105,Processing
907,Product 907,29,Toys,454,Customer 454,customer454@email.com,09-02-2022,78,Delivered
908,Product 908,31,Home Goods,454,Customer 454,customer454@email.com,09-02-2022,78,Delivered
909,Product 909,63,Clothing,455,Customer 455,customer455@email.com,14-04-2021,79,Processing
910,Product 910,76,Electronics,455,Customer 455,customer455@email.com,14-04-2021,79,Processing
911,Product 911,14,Home Goods,456,Customer 456,customer456@email.com,21-06-2023,136,Shipped
912,Product 912,46,Home Goods,456,Customer 456,customer456@email.com,21-06-2023,136,Shipped
913,Product 913,71,Home Goods,457,Customer 457,customer457@email.com,02-08-2019,177,Delivered
914,Product 914,98,Home Goods,457,Customer 457,customer457@email.com,02-08-2019,177,Delivered
915,Product 915,15,Beauty,458,Customer 458,customer458@email.com,04-10-2022,194,Delivered
916,Product 916,82,Toys,458,Customer 458,customer458@email.com,04-10-2022,194,Delivered
917,Product 917,60,Clothing,459,Customer 459,customer459@email.com,08-08-2019,99,Delivered
918,Product 918,85,Electronics,459,Customer 459,customer459@email.com,08-08-2019,99,Delivered
919,Product 919,80,Home Goods,460,Customer 460,customer460@email.com,30-08-2020,99,Shipped
920,Product 920,75,Electronics,460,Customer 460,customer460@email.com,30-08-2020,99,Shipped
921,Product 921,11,Toys,461,Customer 461,customer461@email.com,04-02-2021,174,Shipped
922,Product 922,50,Clothing,461,Customer 461,customer461@email.com,04-02-2021,174,Shipped
923,Product 923,73,Toys,462,Customer 462,customer462@email.com,06-09-2022,130,Pending
924,Product 924,76,Home Goods,462,Customer 462,customer462@email.com,06-09-2022,130,Pending
925,Product 925,58,Toys,463,Customer 463,customer463@email.com,06-02-2021,182,Shipped
926,Product 926,27,Clothing,463,Customer 463,customer463@email.com,06-02-2021,182,Shipped
927,Product 927,66,Electronics,464,Customer 464,customer464@email.com,04-05-2021,60,Delivered
928,Product 928,34,Clothing,464,Customer 464,customer464@email.com,04-05-2021,60,Delivered
929,Product 929,12,Beauty,465,Customer 465,customer465@email.com,10-12-2021,119,Pending
930,Product 930,97,Clothing,465,Customer 465,customer465@email.com,10-12-2021,119,Pending
931,Product 931,77,Toys,466,Customer 466,customer466@email.com,15-07-2023,135,Shipped
932,Product 932,61,Toys,466,Customer 466,customer466@email.com,15-07-2023,135,Shipped
933,Product 933,32,Electronics,467,Customer 467,customer467@email.com,14-01-2022,164,Pending
934,Product 934,37,Toys,467,Customer 467,customer467@email.com,14-01-2022,164,Pending
935,Product 935,42,Home Goods,468,Customer 468,customer468@email.com,12-01-2022,104,Pending
936,Product 936,80,Electronics,468,Customer 468,customer468@email.com,12-01-2022,104,Pending
937,Product 937,81,Clothing,469,Customer 469,customer469@email.com,31-05-2020,173,Shipped
938,Product 938,52,Clothing,469,Customer 469,customer469@email.com,31-05-2020,173,Shipped
939,Product 939,37,Home Goods,470,Customer 470,customer470@email.com,08-01-2023,179,Shipped
940,Product 940,11,Beauty,470,Customer 470,customer470@email.com,08-01-2023,179,Shipped
941,Product 941,48,Home Goods,471,Customer 471,customer471@email.com,25-10-2022,193,Shipped
942,Product 942,80,Electronics,471,Customer 471,customer471@email.com,25-10-2022,193,Shipped
943,Product 943,91,Home Goods,472,Customer 472,customer472@email.com,26-01-2019,88,Processing
944,Product 944,65,Toys,472,Customer 472,customer472@email.com,26-01-2019,88,Processing
945,Product 945,17,Home Goods,473,Customer 473,customer473@email.com,18-11-2022,122,Shipped
946,Product 946,94,Electronics,473,Customer 473,customer473@email.com,18-11-2022,122,Shipped
947,Product 947,86,Clothing,474,Customer 474,customer474@email.com,04-07-2023,108,Processing
948,Product 948,79,Electronics,474,Customer 474,customer474@email.com,04-07-2023,108,Processing
949,Product 949,14,Toys,475,Customer 475,customer475@email.com,13-04-2023,64,Shipped
950,Product 950,63,Toys,475,Customer 475,customer475@email.com,13-04-2023,64,Shipped
951,Product 951,60,Clothing,476,Customer 476,customer476@email.com,01-11-2021,68,Delivered
952,Product 952,63,Home Goods,476,Customer 476,customer476@email.com,01-11-2021,68,Delivered
953,Product 953,92,Beauty,477,Customer 477,customer477@email.com,02-04-2020,170,Pending
954,Product 954,12,Toys,477,Customer 477,customer477@email.com,02-04-2020,170,Pending
955,Product 955,83,Electronics,478,Customer 478,customer478@email.com,29-08-2021,99,Delivered
956,Product 956,56,Clothing,478,Customer 478,customer478@email.com,29-08-2021,99,Delivered
957,Product 957,65,Beauty,479,Customer 479,customer479@email.com,26-03-2023,81,Pending
958,Product 958,67,Beauty,479,Customer 479,customer479@email.com,26-03-2023,81,Pending
959,Product 959,17,Clothing,480,Customer 480,customer480@email.com,23-01-2021,138,Shipped
960,Product 960,73,Beauty,480,Customer 480,customer480@email.com,23-01-2021,138,Shipped
